what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1455003742296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455003747871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003752396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003752446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003752460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003755349
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.debug",1455003755356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455003759706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003772913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003775379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003775397
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1455003777759
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1455003777761
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1455003777762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003779368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003779381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003782586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455003788784
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1455003789464
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455003793129
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455003802291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003823370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003825920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003839568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003842524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003856508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003865968
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455003874976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003902860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455003959707
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455003967157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004009413
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004049040
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004050464
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004065174
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004072398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004125203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004144053
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004145155
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004160574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004187632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004190093
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004191531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004214763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004229615
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004231532
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004257766
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004259584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004260598
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004262839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004267002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004269470
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004274570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004274765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004336137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004337884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004339405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004341942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004342491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004345060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004345066
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004353903
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004361386
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004364178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004374895
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004376844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004378507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004380975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004383004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455004383907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455004384270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455004384617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1455004385154
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004420421
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004424485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004436659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004439519
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004448038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004474869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004484984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004491421
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004519963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004521000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004526516
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004529640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004531431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004534007
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004537161
started,bundle,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui",1455004576711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004577218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004703395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004705695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004746634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004751953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004757699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004763249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004774644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004784659
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004785598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004787817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004790174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004793245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004911631
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004914526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004916184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004919699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004919711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004923996
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004925229
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004932097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004953940
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004956770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004958447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004960896
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004964373
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004964542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004970766
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004972408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004975077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004978183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004978730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004981324
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455004981333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455004987128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455004994241
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455004995663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455004997166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005000213
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005001418
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005004456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455005011480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005013108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005014857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005018067
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005019599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005061372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005094331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005131463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005135490
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005142066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005152583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005195982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005197367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005201036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005204094
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005208447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005212805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005215542
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1455005221064
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005221162
started,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1455005222066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005222345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005222414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005238877
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1455005262366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005262398
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1455005262414
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005265618
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1455005265793
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005270957
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005290642
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005295574
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005311182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005318134
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005322278
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005324836
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005330733
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1455005332165
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1455005332182
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1455005333588
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1455005333610
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1455005335045
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005361270
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1455005361277
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005371725
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005371803
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005393134
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005396828
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1455005396844
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005406089
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005419766
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005421423
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1455005425678
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005450555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455005494582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005499073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005501775
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1455005502059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005502136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005504014
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005505490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005506628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005511333
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005511887
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455005512226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005522314
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005522339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455005531818
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1455005531836
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1455005531838
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1455005532022
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1455005532084
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1455005532181
activated,perspective,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui.debugPerspective",1455005532242
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1455005539819
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1455005539820
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005543404
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1455005556174
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1455005557127
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005560129
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1455005565363
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1455005578153
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1455005584392
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1455005586769
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1455005588289
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1455005589689
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1455005591341
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1455005592802
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1455005595542
